Semaine;cadre du piégeage;date pose;;;;;;;;;;;date relevé;Piège;commune;village;nom;lambx;lamby;alt;date;precipitation;tn;tx;un;ux;Environnement;eau;débris;Y;X;nombre œufs;espèces;sexe;nombre;observations;agents
48;RSI aeroport;25/11/2020;;;;;;;;;;;04/12/2020;2;Dembeni;Tsararano;dembeni;77736;-36304;20;04/12/2020;;;;;;PU;trouble;eleves;-12.836843;45.178336;;Ae. albopictus;F;;;
48;RSI aeroport;25/11/2020;;;;;;;;;;;04/12/2020;2;Dembeni;Tsararano;dembeni;77736;-36304;20;04/12/2020;;;;;;PU;trouble;eleves;-12.836843;45.178336;;Ae. albopictus;M;;;
48;RSI aeroport;25/11/2020;;;;;;;;;;;04/12/2020;3;Dembeni;Tsararano;dembeni;77736;-36304;20;04/12/2020;;;;;;ZR;trouble;eleves;-12.831521;45.19054;;Ae. albopictus;F;;;
48;RSI aeroport;25/11/2020;;;;;;;;;;;04/12/2020;3;Dembeni;Tsararano;dembeni;77736;-36304;20;04/12/2020;0;;;;;ZR;trouble;eleves;-12.831521;45.19054;;Ae. albopictus;M;;;
48;RSI port Dzaoudzi;01/12/2020;;;;;;;;;;;08/12/2020;1;Koungou;Longoni;mamoudzou;77743;-36166;65;08/12/2020;;;;;;PU;claire;faibles;-12.728105;45.169961;;Ae. albopictus;M;;;
48;RSI port Dzaoudzi;01/12/2020;;;;;;;;;;;08/12/2020;1;Koungou;Longoni;mamoudzou;77743;-36166;65;08/12/2020;;;;;;PU;claire;faibles;-12.728105;45.169961;;Ae. albopictus;F;;;
48;RSI port Dzaoudzi;01/12/2020;;;;;;;;;;;08/12/2020;2;Koungou;Longoni;mamoudzou;77743;-36166;65;08/12/2020;;;;;;PU;claire;faibles;-12.721057;45.168441;;Ae. albopictus;M;;;
48;RSI port Dzaoudzi;01/12/2020;;;;;;;;;;;08/12/2020;2;Koungou;Longoni;mamoudzou;77743;-36166;65;08/12/2020;;;;;;PU;claire;faibles;-12.721057;45.168441;;Ae. albopictus;F;;;
48;RSI port Dzaoudzi;01/12/2020;;;;;;;;;;;08/12/2020;3;Koungou;Longoni;mamoudzou;77743;-36166;65;08/12/2020;;;;;;PU;;;-12.728087;45.164359;;;;;sec;
48;RSI port Dzaoudzi;01/12/2020;;;;;;;;;;;08/12/2020;1;Koungou;Koungou;mamoudzou;77743;-36166;65;08/12/2020;;;;;;PU;claire;faibles;-12.737952;45.211288;;Ae. albopictus;M;;;
48;RSI port Dzaoudzi;01/12/2020;;;;;;;;;;;08/12/2020;1;Koungou;Koungou;mamoudzou;77743;-36166;65;08/12/2020;;;;;;PU;claire;faibles;-12.737952;45.211288;;Ae. albopictus;F;;;
48;RSI port Dzaoudzi;01/12/2020;;;;;;;;;;;08/12/2020;2;Koungou;Koungou;mamoudzou;77743;-36166;65;08/12/2020;;;;;;PU;claire;faibles;-12.737445;45.217375;;Ae. albopictus;F;;;
49;suivi de site;01/12/2020;;;;;;;;;;;08/12/2020;2;Koungou;Koungou;mamoudzou;77743;-36166;65;08/12/2020;;;;;;PU;claire;faibles;-12.737445;45.217375;;Ae. albopictus;M;;;
49;suivi de site;01/12/2020;;;;;;;;;;;08/12/2020;3;Koungou;Koungou;mamoudzou;77743;-36166;65;08/12/2020;;;;;;PU;;;-12.737133;45.211163;;;;;;
49;suivi de site;01/12/2020;;;;;;;;;;;08/12/2020;4;Koungou;Koungou;mamoudzou;77743;-36166;65;08/12/2020;;;;;;PU;claire;faibles;-12.736728;45.211373;;Ae. albopictus;M;;;
49;suivi de site;01/12/2020;;;;;;;;;;;08/12/2020;4;Koungou;Koungou;mamoudzou;77743;-36166;65;08/12/2020;;;;;;PU;claire;faibles;-12.736728;45.211373;;Ae. albopictus;F;;;
49;suivi de site;01/12/2020;;;;;;;;;;;08/12/2020;5;Koungou;Koungou;mamoudzou;77743;-36166;65;08/12/2020;;;;;;PU;;;-12.736737;45.211307;;;;;;
49;suivi de site;01/12/2020;;;;;;;;;;;08/12/2020;6;Koungou;Koungou;mamoudzou;77743;-36166;65;08/12/2020;;;;;;PU;claire;faibles;-12.735929;45.212028;;Ae. albopictus;M;;;
49;suivi de site;01/12/2020;;;;;;;;;;;08/12/2020;6;Koungou;Koungou;mamoudzou;77743;-36166;65;08/12/2020;;;;;;PU;claire;faibles;-12.735929;45.212028;;Ae. albopictus;F;;;
49;suivi de site;01/12/2020;;;;;;;;;;;08/12/2020;7;Koungou;Koungou;mamoudzou;77743;-36166;65;08/12/2020;;;;;;PU;;;-12.736063;45.212353;;;;;pot absent;
49;suivi de site;01/12/2020;;;;;;;;;;;08/12/2020;8;Koungou;Koungou;mamoudzou;77743;-36166;65;08/12/2020;;;;;;PU;;;-12.784653;45.213437;;;;;pot absent;
49;suivi de site;24/11/2020;;;;;;;;;;;10/12/2020;1;Koungou;Koungou;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;trouble;faibles;-12.737952;45.211288;;Ae. albopictus;F;36;;
49;suivi de site;24/11/2020;;;;;;;;;;;10/12/2020;1;Koungou;Koungou;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;trouble;faibles;-12.737952;45.211288;;Ae. albopictus;M;12;;
49;suivi de site;24/11/2020;;;;;;;;;;;10/12/2020;2;Koungou;Koungou;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;trouble;eleves;-12.737445;45.217375;;Ae. albopictus;F;55;;
49;suivi de site;24/11/2020;;;;;;;;;;;10/12/2020;2;Koungou;Koungou;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;trouble;eleves;-12.737445;45.217375;;Ae. albopictus;M;19;;
50;RSI port Longoni;24/11/2020;;;;;;;;;;;10/12/2020;3;Koungou;Koungou;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;trouble;faibles;-12.737133;45.211163;;Ae. aegypti;F;13;;
50;RSI port Longoni;24/11/2020;;;;;;;;;;;10/12/2020;3;Koungou;Koungou;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;trouble;faibles;-12.737133;45.211163;;Ae. aegypti;M;5;;
50;RSI port Longoni;24/11/2020;;;;;;;;;;;10/12/2020;4;Koungou;Koungou;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;trouble;faibles;-12.736728;45.211373;;Ae. albopictus;F;9;;
50;RSI port Longoni;24/11/2020;;;;;;;;;;;10/12/2020;4;Koungou;Koungou;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;trouble;faibles;-12.736728;45.211373;;Ae. albopictus;M;18;;
50;RSI port Longoni;24/11/2020;;;;;;;;;;;10/12/2020;5;Koungou;Koungou;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;claire;faibles;-12.736737;45.211307;;Ae. albopictus;F;12;;
50;TIS;24/11/2020;;;;;;;;;;;10/12/2020;5;Koungou;Koungou;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;claire;faibles;-12.736737;45.211307;;Ae. albopictus;M;2;;
50;TIS;24/11/2020;;;;;;;;;;;10/12/2020;6;Koungou;Koungou;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;trouble;faibles;-12.735929;45.212028;;Ae. aegypti;F;44;;
50;TIS;24/11/2020;;;;;;;;;;;10/12/2020;6;Koungou;Koungou;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;trouble;faibles;-12.735929;45.212028;;Ae. aegypti;M;20;;
50;TIS;24/11/2020;;;;;;;;;;;10/12/2020;7;Koungou;Koungou;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;;;-12.736063;45.212353;;;;;sec;
50;TIS;24/11/2020;;;;;;;;;;;10/12/2020;8;Koungou;Koungou;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;trouble;faibles;-12.784653;45.213437;;Ae. albopictus;F;23;;
50;TIS;24/11/2020;;;;;;;;;;;10/12/2020;8;Koungou;Koungou;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;trouble;faibles;-12.784653;45.213437;;Ae. albopictus;M;9;;
50;TIS;24/11/2020;;;;;;;;;;;10/12/2020;1;Koungou;Longoni;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;trouble;faibles;-12.728105;45.169961;;Ae. aegypti;F;18;;
50;TIS;24/11/2020;;;;;;;;;;;10/12/2020;1;Koungou;Longoni;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;trouble;faibles;-12.728105;45.169961;;Ae. aegypti;M;23;;
50;TIS;24/11/2020;;;;;;;;;;;10/12/2020;2;Koungou;Longoni;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;claire;faibles;-12.721057;45.168441;;Ae. albopictus;F;14;;
50;TIS;24/11/2020;;;;;;;;;;;10/12/2020;2;Koungou;Longoni;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;claire;faibles;-12.721057;45.168441;;Ae. albopictus;M;5;;
50;TIS;24/11/2020;;;;;;;;;;;10/12/2020;3;Koungou;Longoni;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;claire;faibles;-12.718087;45.174359;;Ae. albopictus;F;29;;
50;TIS;24/11/2020;;;;;;;;;;;10/12/2020;3;Koungou;Longoni;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;claire;faibles;-12.718087;45.174359;;Ae. albopictus;M;13;;
50;TIS;02/12/2020;;;;;;;;;;;10/12/2020;1;Koungou;Kangani;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;trouble;eleves;-12.728873;45.189997;;Ae. albopictus;M;;;
50;TIS;02/12/2020;;;;;;;;;;;10/12/2020;1;Koungou;Kangani;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;trouble;eleves;-12.728873;45.189997;;Ae. albopictus;F;;;
50;TIS;02/12/2020;;;;;;;;;;;10/12/2020;2;Koungou;Kangani;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;trouble;eleves;-12.730208;45.188323;;Ae. albopictus;M;;;
50;TIS;02/12/2020;;;;;;;;;;;10/12/2020;2;Koungou;Kangani;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;trouble;eleves;-12.730208;45.188323;;Ae. albopictus;F;;;
50;TIS;02/12/2020;;;;;;;;;;;10/12/2020;3;Koungou;Kangani;mamoudzou;77743;-36166;65;10/12/2020;;;;;;U;;;-12.730108;45.187517;;;;;;
50;TIS;02/12/2020;;;;;;;;;;;10/12/2020;4;Koungou;Kangani;mamoudzou;77743;-36166;65;10/12/2020;;;;;;U;claire;faibles;-12.730593;45.187795;;Ae. albopictus;M;;;
50;TIS;02/12/2020;;;;;;;;;;;10/12/2020;4;Koungou;Kangani;mamoudzou;77743;-36166;65;10/12/2020;;;;;;U;claire;faibles;-12.730593;45.187795;;Ae. albopictus;F;;;
50;TIS;02/12/2020;;;;;;;;;;;10/12/2020;5;Koungou;Kangani;mamoudzou;77743;-36166;65;10/12/2020;;;;;;U;claire;faibles;-12.730922;45.186777;;Ae. albopictus;M;;;
50;TIS;02/12/2020;;;;;;;;;;;10/12/2020;5;Koungou;Kangani;mamoudzou;77743;-36166;65;10/12/2020;;;;;;U;claire;faibles;-12.730922;45.186777;;Ae. albopictus;F;;;
50;TIS;02/12/2020;;;;;;;;;;;10/12/2020;6;Koungou;Kangani;mamoudzou;77743;-36166;65;10/12/2020;;;;;;U;;;-12.731113;45.187412;;;;;pot retourné;
50;TIS;02/12/2020;;;;;;;;;;;10/12/2020;7;Koungou;Kangani;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;;;-12.731265;45.187862;;;;;pot absent;
50;TIS;02/12/2020;;;;;;;;;;;10/12/2020;8;Koungou;Kangani;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;;;-12.732338;45.188305;;;;;pot absent;
50;TIS;02/12/2020;;;;;;;;;;;10/12/2020;9;Koungou;Kangani;mamoudzou;77743;-36166;65;10/12/2020;;;;;;U;;;-12.733173;45.187612;;;;;pot absent;
50;TIS;02/12/2020;;;;;;;;;;;10/12/2020;10;Koungou;Kangani;mamoudzou;77743;-36166;65;10/12/2020;;;;;;U;;;-12.732395;45.18749;;;;;pot retourné;
50;TIS;02/12/2020;;;;;;;;;;;10/12/2020;11;Koungou;Kangani;mamoudzou;77743;-36166;65;10/12/2020;;;;;;PU;;;-12.732617;45.189292;;;;;pot retourné;
50;TIS;08/12/2020;;;;;;;;;;;15/12/2020;1;Koungou;Koungou;mamoudzou;77743;-36166;65;15/12/2020;;;;;;pu;trouble;eleves;-12.737952;45.211288;;Ae. albopictus;F;17;;
50;TIS;08/12/2020;;;;;;;;;;;15/12/2020;1;Koungou;Koungou;mamoudzou;77743;-36166;65;15/12/2020;;;;;;pu;trouble;eleves;-12.737952;45.211288;;Ae. albopictus;M;23;;
50;TIS;08/12/2020;;;;;;;;;;;15/12/2020;2;Koungou;Koungou;mamoudzou;77743;-36166;65;15/12/2020;;;;;;pu;trouble;eleves;-12.737445;45.217375;;Ae. albopictus;F;56;;
50;TIS;08/12/2020;;;;;;;;;;;15/12/2020;2;Koungou;Koungou;mamoudzou;77743;-36166;65;15/12/2020;;;;;;pu;trouble;eleves;-12.737445;45.217375;;Ae. albopictus;M;13;;
50;TIS;08/12/2020;;;;;;;;;;;15/12/2020;3;Koungou;Koungou;mamoudzou;77743;-36166;65;15/12/2020;;;;;;pu;;;-12.737133;45.211163;;;;;sec;
50;TIS;08/12/2020;;;;;;;;;;;15/12/2020;4;Koungou;Koungou;mamoudzou;77743;-36166;65;15/12/2020;;;;;;pu;claire;faibles;-12.736728;45.211373;;Ae. aegypti;F;25;;
50;TIS;08/12/2020;;;;;;;;;;;15/12/2020;4;Koungou;Koungou;mamoudzou;77743;-36166;65;15/12/2020;;;;;;pu;claire;faibles;-12.736728;45.211373;;Ae. aegypti;M;14;;
50;TIS;08/12/2020;;;;;;;;;;;15/12/2020;5;Koungou;Koungou;mamoudzou;77743;-36166;65;15/12/2020;;;;;;pu;claire;faibles;-12.736737;45.211307;;Ae. albopictus;F;19;;
50;TIS;08/12/2020;;;;;;;;;;;15/12/2020;5;Koungou;Koungou;mamoudzou;77743;-36166;65;15/12/2020;;;;;;pu;claire;faibles;-12.736737;45.211307;;Ae. albopictus;M;11;;
50;TIS;08/12/2020;;;;;;;;;;;15/12/2020;6;Koungou;Koungou;mamoudzou;77743;-36166;65;15/12/2020;;;;;;pu;claire;faibles;-12.735929;45.212028;;Ae. aegypti;F;27;;
50;TIS;08/12/2020;;;;;;;;;;;15/12/2020;6;Koungou;Koungou;mamoudzou;77743;-36166;65;15/12/2020;;;;;;pu;claire;faibles;-12.735929;45.212028;;Ae. aegypti;M;33;;
50;TIS;08/12/2020;;;;;;;;;;;15/12/2020;7;Koungou;Koungou;mamoudzou;77743;-36166;65;15/12/2020;;;;;;pu;trouble;eleves;-12.736063;45.212353;;Ae. albopictus;F;7;;
50;TIS;08/12/2020;;;;;;;;;;;15/12/2020;7;Koungou;Koungou;mamoudzou;77743;-36166;65;15/12/2020;;;;;;pu;trouble;eleves;-12.736063;45.212353;;Ae. albopictus;M;18;;
50;TIS;08/12/2020;;;;;;;;;;;15/12/2020;8;Koungou;Koungou;mamoudzou;77743;-36166;65;15/12/2020;;;;;;pu;trouble;eleves;-12.784653;45.213437;;Ae. aegypti;F;32;;
50;TIS;08/12/2020;;;;;;;;;;;15/12/2020;8;Koungou;Koungou;mamoudzou;77743;-36166;65;15/12/2020;;;;;;pu;trouble;eleves;-12.784653;45.213437;;Ae. aegypti;M;20;;
50;TIS;09/12/2020;;;;;;;;;;;16/12/2020;1;Koungou;Kangani;mamoudzou;77743;-36166;65;16/12/2020;;;;;;u;trouble;eleves;-12.798873;45.189997;;Ae. albopictus;F;35;;
50;TIS;09/12/2020;;;;;;;;;;;16/12/2020;1;Koungou;Kangani;mamoudzou;77743;-36166;65;16/12/2020;;;;;;u;trouble;eleves;-12.798873;45.189997;;Ae. albopictus;M;24;;
50;TIS;09/12/2020;;;;;;;;;;;16/12/2020;2;Koungou;Kangani;mamoudzou;77743;-36166;65;16/12/2020;;;;;;u;trouble;eleves;-12.730208;45.188323;;Ae. albopictus;F;17;;
50;TIS;09/12/2020;;;;;;;;;;;16/12/2020;2;Koungou;Kangani;mamoudzou;77743;-36166;65;16/12/2020;;;;;;u;trouble;eleves;-12.730208;45.188323;;Ae. albopictus;M;23;;
50;TIS;09/12/2020;;;;;;;;;;;16/12/2020;3;Koungou;Kangani;mamoudzou;77743;-36166;65;16/12/2020;;;;;;u;;;-12.730103;45.187517;;;;;sec;
50;TIS;09/12/2020;;;;;;;;;;;16/12/2020;4;Koungou;Kangani;mamoudzou;77743;-36166;65;16/12/2020;;;;;;u;;;-12.730593;45.187795;;;;;support absent;
50;TIS;09/12/2020;;;;;;;;;;;16/12/2020;5;Koungou;Kangani;mamoudzou;77743;-36166;65;16/12/2020;;;;;;u;trouble;eleves;-12.730922;45.186777;;Ae. aegypti;F;15;;
50;TIS;09/12/2020;;;;;;;;;;;16/12/2020;5;Koungou;Kangani;mamoudzou;77743;-36166;65;16/12/2020;;;;;;u;trouble;eleves;-12.730922;45.186777;;Ae. aegypti;M;9;;
50;TIS;09/12/2020;;;;;;;;;;;16/12/2020;6;Koungou;Kangani;mamoudzou;77743;-36166;65;16/12/2020;;;;;;u;trouble;eleves;-12.731113;45.187412;;Ae. albopictus;F;29;;
50;TIS;09/12/2020;;;;;;;;;;;16/12/2020;6;Koungou;Kangani;mamoudzou;77743;-36166;65;16/12/2020;;;;;;u;trouble;eleves;-12.731113;45.187412;;Ae. albopictus;M;17;;
50;TIS;09/12/2020;;;;;;;;;;;16/12/2020;7;Koungou;Kangani;mamoudzou;77743;-36166;65;16/12/2020;;;;;;u;trouble;eleves;-12.731265;45.187862;;Ae. albopictus;F;32;;
50;TIS;09/12/2020;;;;;;;;;;;16/12/2020;7;Koungou;Kangani;mamoudzou;77743;-36166;65;16/12/2020;;;;;;u;trouble;eleves;-12.731265;45.187862;;Ae. albopictus;M;16;;
50;TIS;09/12/2020;;;;;;;;;;;16/12/2020;8;Koungou;Kangani;mamoudzou;77743;-36166;65;16/12/2020;;;;;;u;;;-12.732338;45.188305;;;;;support absent;
50;TIS;09/12/2020;;;;;;;;;;;16/12/2020;9;Koungou;Kangani;mamoudzou;77743;-36166;65;16/12/2020;;;;;;u;trouble;eleves;-12.733173;45.187612;;Ae. aegypti;F;21;;
50;TIS;09/12/2020;;;;;;;;;;;16/12/2020;9;Koungou;Kangani;mamoudzou;77743;-36166;65;16/12/2020;;;;;;u;trouble;eleves;-12.733173;45.187612;;Ae. aegypti;M;28;;
50;TIS;09/12/2020;;;;;;;;;;;16/12/2020;10;Koungou;Kangani;mamoudzou;77743;-36166;65;16/12/2020;;;;;;u;;;-12.732395;45.18749;;;;;support absent;
50;TIS;15/12/2020;;;;;;;;;;;22/12/2020;1;Koungou;Koungou;mamoudzou;77743;-36166;65;22/12/2020;;;;;;PU;claire;faibles;-12.737952;45.211288;;Ae. albopictus;F;14;;
51;TIS;15/12/2020;;;;;;;;;;;22/12/2020;1;Koungou;Koungou;mamoudzou;77743;-36166;65;22/12/2020;;;;;;PU;claire;faibles;-12.737952;45.211288;;Ae. albopictus;M;24;;
51;TIS;15/12/2020;;;;;;;;;;;22/12/2020;2;Koungou;Koungou;mamoudzou;77743;-36166;65;22/12/2020;;;;;;PU;trouble;eleves;-12.737445;45.217375;;Ae. albopictus;F;8;;
51;TIS;15/12/2020;;;;;;;;;;;22/12/2020;2;Koungou;Koungou;mamoudzou;77743;-36166;65;22/12/2020;;;;;;PU;trouble;eleves;-12.737445;45.217375;;Ae. albopictus;M;12;;
51;TIS;15/12/2020;;;;;;;;;;;22/12/2020;3;Koungou;Koungou;mamoudzou;77743;-36166;65;22/12/2020;;;;;;PU;;;-12.737133;45.211163;;;;;sec;
51;TIS;15/12/2020;;;;;;;;;;;22/12/2020;4;Koungou;Koungou;mamoudzou;77743;-36166;65;22/12/2020;;;;;;PU;claire;faibles;-12.736728;45.211373;;Ae. aegypti;F;18;;
51;TIS;15/12/2020;;;;;;;;;;;22/12/2020;4;Koungou;Koungou;mamoudzou;77743;-36166;65;22/12/2020;;;;;;PU;claire;faibles;-12.736728;45.211373;;Ae. aegypti;M;34;;
51;TIS;15/12/2020;;;;;;;;;;;22/12/2020;5;Koungou;Koungou;mamoudzou;77743;-36166;65;22/12/2020;;;;;;PU;claire;faibles;-12.736737;45.211307;;Ae. albopictus;F;17;;
51;TIS;15/12/2020;;;;;;;;;;;22/12/2020;5;Koungou;Koungou;mamoudzou;77743;-36166;65;22/12/2020;;;;;;PU;claire;faibles;-12.736737;45.211307;;Ae. albopictus;M;23;;
51;TIS;15/12/2020;;;;;;;;;;;22/12/2020;6;Koungou;Koungou;mamoudzou;77743;-36166;65;22/12/2020;;;;;;PU;;;-12.735929;45.212028;;;;;sec;
51;TIS;15/12/2020;;;;;;;;;;;22/12/2020;7;Koungou;Koungou;mamoudzou;77743;-36166;65;22/12/2020;;;;;;PU;;;-12.736063;45.212353;;;;;sec;
51;TIS;15/12/2020;;;;;;;;;;;22/12/2020;8;Koungou;Koungou;mamoudzou;77743;-36166;65;22/12/2020;;;;;;PU;;;-12.784653;45.213437;;;;;pot absent;
51;TIS;16/12/2020;;;;;;;;;;;22/12/2020;1;Koungou;Kangani;mamoudzou;77743;-36166;65;22/12/2020;;;;;;u;claire;faibles;-12.728873;45.189997;;Ae. albopictus;F;12;;
51;TIS;16/12/2020;;;;;;;;;;;22/12/2020;1;Koungou;Kangani;mamoudzou;77743;-36166;65;22/12/2020;;;;;;u;claire;faibles;-12.728873;45.189997;;Ae. albopictus;M;9;;
51;TIS;16/12/2020;;;;;;;;;;;22/12/2020;2;Koungou;Kangani;mamoudzou;77743;-36166;65;22/12/2020;;;;;;u;;;-12.730208;45.188323;;;;;sec;
51;TIS;16/12/2020;;;;;;;;;;;22/12/2020;3;Koungou;Kangani;mamoudzou;77743;-36166;65;22/12/2020;;;;;;u;;;-12.730103;45.187517;;;;;pot absent;
51;TIS;16/12/2020;;;;;;;;;;;22/12/2020;4;Koungou;Kangani;mamoudzou;77743;-36166;65;22/12/2020;;;;;;u;;;-12.730593;45.187795;;;;;sec;
51;TIS;16/12/2020;;;;;;;;;;;22/12/2020;5;Koungou;Kangani;mamoudzou;77743;-36166;65;22/12/2020;;;;;;u;trouble;eleves;-12.730922;45.186777;;Ae. aegypti;F;51;;
51;TIS;16/12/2020;;;;;;;;;;;22/12/2020;5;Koungou;Kangani;mamoudzou;77743;-36166;65;22/12/2020;;;;;;u;trouble;eleves;-12.730922;45.186777;;Ae. aegypti;M;32;;
51;TIS;16/12/2020;;;;;;;;;;;22/12/2020;6;Koungou;Kangani;mamoudzou;77743;-36166;65;22/12/2020;;;;;;u;claire;faibles;-12.731113;45.187412;;Ae. albopictus;F;6;;
51;TIS;16/12/2020;;;;;;;;;;;22/12/2020;6;Koungou;Kangani;mamoudzou;77743;-36166;65;22/12/2020;;;;;;u;claire;faibles;-12.731113;45.187412;;Ae. albopictus;M;10;;
51;TIS;16/12/2020;;;;;;;;;;;22/12/2020;7;Koungou;Kangani;mamoudzou;77743;-36166;65;22/12/2020;;;;;;u;claire;faibles;-12.731265;45.187862;;Ae. albopictus;F;63;;
51;TIS;16/12/2020;;;;;;;;;;;22/12/2020;7;Koungou;Kangani;mamoudzou;77743;-36166;65;22/12/2020;;;;;;u;claire;faibles;-12.731265;45.187862;;Ae. albopictus;M;51;;
51;TIS;16/12/2020;;;;;;;;;;;22/12/2020;8;Koungou;Kangani;mamoudzou;77743;-36166;65;22/12/2020;;;;;;u;claire;faibles;-12.732338;45.188305;;Ae. aegypti;F;15;;
51;TIS;16/12/2020;;;;;;;;;;;22/12/2020;8;Koungou;Kangani;mamoudzou;77743;-36166;65;22/12/2020;;;;;;u;claire;faibles;-12.732338;45.188305;;Ae. aegypti;M;32;;
51;TIS;16/12/2020;;;;;;;;;;;22/12/2020;9;Koungou;Kangani;mamoudzou;77743;-36166;65;22/12/2020;;;;;;u;trouble;eleves;-12.733173;45.187612;;Ae. albopictus;F;28;;
51;TIS;16/12/2020;;;;;;;;;;;22/12/2020;9;Koungou;Kangani;mamoudzou;77743;-36166;65;22/12/2020;;;;;;u;trouble;eleves;-12.733173;45.187612;;Ae. albopictus;M;19;;
51;TIS;16/12/2020;;;;;;;;;;;22/12/2020;10;Koungou;Kangani;mamoudzou;77743;-36166;65;22/12/2020;;;;;;u;;;-12.732395;45.18749;;;;;sec;
51;TIS;16/12/2020;;;;;;;;;;;22/12/2020;11;Koungou;Kangani;mamoudzou;77743;-36166;65;22/12/2020;;;;;;u;claire;faibles;-12.132617;45.189292;;Ae. albopictus;F;14;;
51;TIS;16/12/2020;;;;;;;;;;;22/12/2020;11;Koungou;Kangani;mamoudzou;77743;-36166;65;22/12/2020;;;;;;u;claire;faibles;-12.132617;45.189292;;Ae. albopictus;M;9;;
51;TIS;22/12/2020;;;;;;;;;;;28/12/2020;1;Koungou;Koungou;mamoudzou;77743;-36166;65;28/12/2020;;;;;;PU;;;-12.737952;45.211288;;;;;sec;
51;TIS;22/12/2020;;;;;;;;;;;28/12/2020;2;Koungou;Koungou;mamoudzou;77743;-36166;65;28/12/2020;;;;;;PU;trouble;faibles;-12.737445;45.217375;;Ae. albopictus;F;14;;
51;TIS;22/12/2020;;;;;;;;;;;28/12/2020;2;Koungou;Koungou;mamoudzou;77743;-36166;65;28/12/2020;;;;;;PU;trouble;faibles;-12.737445;45.217375;;Ae. albopictus;M;22;;
51;TIS;22/12/2020;;;;;;;;;;;28/12/2020;3;Koungou;Koungou;mamoudzou;77743;-36166;65;28/12/2020;;;;;;PU;trouble;faibles;-12.737133;45.211163;;Ae. albopictus;F;9;;
51;TIS;22/12/2020;;;;;;;;;;;28/12/2020;3;Koungou;Koungou;mamoudzou;77743;-36166;65;28/12/2020;;;;;;PU;trouble;faibles;-12.737133;45.211163;;Ae. albopictus;M;;;
51;TIS;22/12/2020;;;;;;;;;;;28/12/2020;4;Koungou;Koungou;mamoudzou;77743;-36166;65;28/12/2020;;;;;;PU;;;-12.736728;45.211373;;;;;sec;
51;TIS;22/12/2020;;;;;;;;;;;28/12/2020;5;Koungou;Koungou;mamoudzou;77743;-36166;65;28/12/2020;;;;;;PU;;;-12.736737;45.211307;;;;;sec;
51;TIS;22/12/2020;;;;;;;;;;;28/12/2020;6;Koungou;Koungou;mamoudzou;77743;-36166;65;28/12/2020;;;;;;PU;claire;faibles;-12.735929;45.212028;;Ae. aegypti;F;43;;
51;TIS;22/12/2020;;;;;;;;;;;28/12/2020;6;Koungou;Koungou;mamoudzou;77743;-36166;65;28/12/2020;;;;;;PU;claire;faibles;-12.735929;45.212028;;Ae. aegypti;M;23;;
51;TIS;22/12/2020;;;;;;;;;;;28/12/2020;7;Koungou;Koungou;mamoudzou;77743;-36166;65;28/12/2020;;;;;;PU;trouble;eleves;-12.736063;45.212028;;Ae. albopictus;F;6;;
51;TIS;22/12/2020;;;;;;;;;;;28/12/2020;7;Koungou;Koungou;mamoudzou;77743;-36166;65;28/12/2020;;;;;;PU;trouble;eleves;-12.736063;45.212028;;Ae. albopictus;M;1;;
51;TIS;22/12/2020;;;;;;;;;;;28/12/2020;8;Koungou;Koungou;mamoudzou;77743;-36166;65;28/12/2020;;;;;;PU;trouble;eleves;-12.784653;45.213437;;Ae. albopictus;F;36;;
51;TIS;22/12/2020;;;;;;;;;;;28/12/2020;8;Koungou;Koungou;mamoudzou;77743;-36166;65;28/12/2020;;;;;;PU;trouble;eleves;-12.784653;45.213437;;Ae. albopictus;M;45;;
